"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.14447780224828,0.14447780224828,0.867920253777795,0.0223299895675132,0.603
"Residuals",38,6.32564623482129,0.16646437460056,NA,0.977670010432487,NA
"Total",39,6.47012403706957,NA,NA,1,NA
