"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,3.63516913324599,3.63516913324599,2.30318805624827,0.0337200666878327,0.111
"Residuals",66,104.1691589809,1.57832059061969,NA,0.966279933312167,NA
"Total",67,107.804328114146,NA,NA,1,NA
