"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.00943702135424486,0.00943702135424486,0,0.00669694887980859,1
"md$A_SMK_CIG_CUR_FREQ",1,0.0226969123245536,0.0226969123245536,0,0.01610678368325,1
"md$F1_SDC_AGE_CALC",1,0.0265604217783438,0.0265604217783438,0,0.0188485095242169,1
"md$PM_BIOIMPED_WEIGHT",1,0.0115947127658159,0.0115947127658159,0,0.00822814697073944,1
"md$PM_WAIST_AVG",1,0.00668115296153464,0.00668115296153464,0,0.00474125660650892,1
"md$PM_WAIST_HIP_RATIO",1,0.0112992101426589,0.0112992101426589,0,0.00801844457770186,1
"md$PM_STANDING_HEIGHT_AVG",1,0.00629353114101061,0.00629353114101061,0,0.00446618215035332,1
"md$A_SLE_LIGHT_EXP",1,0.00494168833772742,0.00494168833772742,0,0.00350685167866243,1
"md$NUT_VEG_DAY_QTY",1,0.0171357478193977,0.0171357478193977,0,0.0121603229298807,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.00692435072800873,0.00692435072800873,0,0.0049138410427016,1
"md$PM_BIOIMPED_FFM",1,0.022120395397642,0.022120395397642,0,0.0156976604818773,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.00365659145502961,0.00365659145502961,0,0.0025948872138202,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.0124173217563772,0.0124173217563772,0,0.0088119085360751,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0023350741433526,0.0023350741433526,0,0.00165707712016156,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.0107054001300485,0.0107054001300485,0,0.00759704939912875,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.00277649585129738,0.00277649585129738,0,0.00197033047644588,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.00527157185750721,0.00527157185750721,0,0.00374095235358173,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.00397904605850238,0.00397904605850238,0,0.00282371598451539,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.00224738080246084,0.00224738080246084,0,0.0015948458504625,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0121499063551193,0.0121499063551193,0,0.00862213814087594,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.00310743457051696,0.00310743457051696,0,0.00220517996992148,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.00367609014512274,0.00367609014512274,0,0.00260872439039056,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,0.0139865616557961,0.0139865616557961,0,0.00992551408936096,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.00103657321212472,0.00103657321212472,0,0.000735600519612654,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.00395116660814732,0.00395116660814732,0,0.00280393143101949,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.00260524600802134,0.00260524600802134,0,0.0018488036298865,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.00420340256647853,0.00420340256647853,0,0.0029829297881477,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,0.0124460109243093,0.0124460109243093,0,0.00883226770279026,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.00462958276543457,0.00462958276543457,0,0.00328536706139933,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.00364465113132584,0.00364465113132584,0,0.00258641380526777,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.00257029797604097,0.00257029797604097,0,0.00182400288240094,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.00783434713472558,0.00783434713472558,0,0.00555961677932755,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,0.00520461353065127,0.00520461353065127,0,0.00369343561337323,1
"md$A_SMK_CIG_CUR_FREQ:md$A_SLE_LIGHT_EXP",1,0.00735015871610184,0.00735015871610184,0,0.00521601417782872,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.00255537396257871,0.00255537396257871,0,0.00181341210894748,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.00561283234553728,0.00561283234553728,0,0.00398312665384523,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0037900988582803,0.0037900988582803,0,0.00268963027109258,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.00539885442241089,0.00539885442241089,0,0.00383127797630245,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0085223280622691,0.0085223280622691,0,0.00604784001514441,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY",1,0.00765204070660941,0.00765204070660941,0,0.00543024366637964,1
"md$A_SMK_CIG_CUR_FREQ:md$NUT_VEG_DAY_QTY",1,0.0034166517256129,0.0034166517256129,0,0.00242461483212044,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.0369594494528333,0.0369594494528333,0,0.0262281427921279,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.0258662274600103,0.0258662274600103,0,0.0183558769775669,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.0238707650148523,0.0238707650148523,0,0.0169398040997843,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.0119152635603138,0.0119152635603138,0,0.00845562471011838,1
