"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.00310307557902516,0.00310307557902516,0.0490932873921103,0.00106610757970237,0.996
"Residuals",46,2.9075558842714,0.0632077366145957,NA,0.998933892420298,NA
"Total",47,2.91065895985043,NA,NA,1,NA
