,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.24109038103688854,1.0,0.18809197182696377,0.66617563071179
A_SMK_CIG_CUR_FREQ,0.08204684809393334,1.0,0.06401065597807498,0.8011921427452549
F1_SDC_AGE_CALC,0.0951787630045831,1.0,0.07425580868298565,0.7862405044316523
SDC_GENDER,4.407854459173153,1.0,3.438884758431312,0.06894701356425481
PM_BIOIMPED_WEIGHT,0.3587138527091563,1.0,0.27985851441907456,0.598884713327186
PM_WAIST_AVG,0.5426005408747719,1.0,0.4233217650931382,0.5179448832535518
PM_WAIST_HIP_RATIO,0.5822946502122323,1.0,0.4542899989276338,0.5030774924662739
PM_STANDING_HEIGHT_AVG,0.06856522699168144,1.0,0.05349267228399068,0.8179365263564581
A_SLE_LIGHT_EXP,0.008197159136585917,1.0,0.006395194278381217,0.9365462525267672
NUT_VEG_DAY_QTY,0.44835126959953875,1.0,0.34979111985889055,0.5566114005309928
REFINED_GRAIN_SERVINGS_DAY_QTY,0.42006097846747303,1.0,0.3277198260158777,0.5692961324455377
PM_BIOIMPED_FFM,0.09181025236616079,1.0,0.07162779090236746,0.7899645799427356
Residual,71.77904089647235,56.0,,
