"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,588.178388790863,588.178388790863,0.852035876473695,0.00671676942815008,0.79
"Residuals",126,86980.4652996166,690.32115317156,NA,0.99328323057185,NA
"Total",127,87568.6436884075,NA,NA,1,NA
