"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.249035643744856,0.249035643744856,1.1337297877152,0.0305309968644806,0.281
"Residuals",36,7.90777773677665,0.21966049268824,NA,0.969469003135519,NA
"Total",37,8.1568133805215,NA,NA,1,NA
