"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,226.473672955456,226.473672955456,2.03432292680741,0.0254181312768502,0.011
"Residuals",78,8683.45249308491,111.326314013909,NA,0.97458186872315,NA
"Total",79,8909.92616604036,NA,NA,1,NA
