,sum_sq,df,F,PR(>F)
Both_case_control,48.12376904687936,1.0,0.12147884983162467,0.7298702584019721
A_SMK_CIG_CUR_FREQ,44.62625077194575,1.0,0.11265006302379725,0.7394830052900268
F1_SDC_AGE_CALC,234.0072760409106,1.0,0.5907046623465727,0.44815522218069004
SDC_GENDER,112.34660158801563,1.0,0.2835965722075736,0.5982762009807927
A_HS_DENTAL_VISIT_LAST,2770.011988573866,1.0,6.992342392466561,0.012895691171647008
PM_BIOIMPED_BMI,505.3760145659444,1.0,1.2757208796791528,0.26764678069590964
PM_BIOIMPED_WEIGHT,334.9133340542684,1.0,0.8454218657427763,0.36518510647162195
PM_WAIST_AVG,79.45061140911642,1.0,0.20055721078282182,0.6574888283576346
PM_WAIST_HIP_RATIO,35.98154164395937,1.0,0.09082822024640091,0.7652060331503436
PM_STANDING_HEIGHT_AVG,287.9844884616623,1.0,0.726959361674106,0.4006265111629723
A_SLE_LIGHT_EXP,320.269623996751,1.0,0.8084567424723588,0.3757375711048073
NUT_VEG_DAY_QTY,342.1578876202804,1.0,0.8637092952640476,0.36012090274206876
NUT_JUICE_DAY_QTY,113.66777483268577,1.0,0.2869316103679159,0.5961428395960802
REFINED_GRAIN_SERVINGS_DAY_QTY,19.54027830390839,1.0,0.04932553249177744,0.8257461000315413
PM_BIOIMPED_FFM,115.08105704192505,1.0,0.29049915922508546,0.5938784281994167
SALT_SEASONING,1201.7211443661984,1.0,3.0335051748282806,0.09180808650148692
NUTS_SEEDS_SERVINGS_PER_DAY,20.36675892561317,1.0,0.05141181786221504,0.8221625237149421
Residual,11884.480906819863,30.0,,
