,sum_sq,df,F,PR(>F)
CASE_CONTROL,241.53647702266906,1.0,5.536110325744333,0.019475089246264628
A_SMK_CIG_CUR_FREQ,8.24984763769928,1.0,0.1890897277954335,0.664084811616307
F1_SDC_AGE_CALC,29.517733689728367,1.0,0.6765579770253072,0.4116301440216428
SDC_GENDER,5.860606866598706,1.0,0.1343273967942331,0.714325174828199
PM_BIOIMPED_WEIGHT,36.03065533066179,1.0,0.8258366830476328,0.36443455926150303
PM_WAIST_AVG,20.75153197327948,1.0,0.475633212210444,0.4911052434671379
PM_WAIST_HIP_RATIO,33.24278481365321,1.0,0.7619376026838796,0.38363718595374485
PM_STANDING_HEIGHT_AVG,180.20026580924508,1.0,4.130260425032224,0.04327720692707734
A_SLE_LIGHT_EXP,17.669889368256253,1.0,0.4050007609293004,0.5251534663108823
NUT_VEG_DAY_QTY,0.10822128294276692,1.0,0.002480474044127591,0.9603217061287379
REFINED_GRAIN_SERVINGS_DAY_QTY,1.8716936415317764,1.0,0.04289994879134375,0.8360978359463607
PM_BIOIMPED_FFM,2.4262490174921796,1.0,0.05561057445292149,0.81378393453248
Residual,9991.103858782748,229.0,,
