"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,65.2985565877629,65.2985565877629,1.91172486277863,0.0080354377821491,0.04
"Residuals",236,8061.02366232421,34.1568799251026,NA,0.991964562217851,NA
"Total",237,8126.32221891197,NA,NA,1,NA
