"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,760.454554267214,760.454554267214,1.17958928409712,0.0317267970628622,0.131
"Residuals",36,23208.3864466217,644.677401295047,NA,0.968273202937138,NA
"Total",37,23968.8410008889,NA,NA,1,NA
