"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.0314338035942125,0.0314338035942125,0.730046766572453,0.0120211790611413,0.588
"Residuals",60,2.58343479077045,0.0430572465128408,NA,0.987978820938859,NA
"Total",61,2.61486859436466,NA,NA,1,NA
