"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,530.257396191417,530.257396191417,0.760355557926982,0.016260688116134,0.941
"Residuals",46,32079.5185495936,697.380838034643,NA,0.983739311883866,NA
"Total",47,32609.775945785,NA,NA,1,NA
