,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.13084604239001474,1.0,0.6358653048473634,0.42852138720949173
A_SMK_CIG_CUR_FREQ,2.827973772927565,1.0,13.74294837181993,0.0004762302926365331
F1_SDC_AGE_CALC,0.010630102862842187,1.0,0.05165852534761725,0.8210152920528659
SDC_GENDER,2.765241090958302,1.0,13.438089812740406,0.0005428438934980699
PM_BIOIMPED_WEIGHT,0.00026381570206295105,1.0,0.0012820506356299329,0.9715623613879028
PM_WAIST_AVG,0.3093905994709025,1.0,1.5035284541742246,0.22517087359967883
PM_WAIST_HIP_RATIO,0.38772154893089966,1.0,1.8841890545835307,0.175235760587143
PM_STANDING_HEIGHT_AVG,0.5985860152950909,1.0,2.908915486786078,0.0935355429900063
A_SLE_LIGHT_EXP,0.3675598802555902,1.0,1.786210503881599,0.186699196036226
NUT_VEG_DAY_QTY,0.2990733068361919,1.0,1.4533900754618212,0.23296562905675228
REFINED_GRAIN_SERVINGS_DAY_QTY,0.2406354355691645,1.0,1.1694027713821145,0.2840779866712788
PM_BIOIMPED_FFM,0.10203834354830169,1.0,0.49587011759258404,0.48418748275934476
Residual,11.72925202770916,57.0,,
