,sum_sq,df,F,PR(>F)
CASE_CONTROL,1.5345638981845076,1.0,10.605810592617507,0.0013730880354566547
A_SMK_CIG_CUR_FREQ,0.18904882472290235,1.0,1.3065705704012178,0.25470292046571114
F1_SDC_AGE_CALC,0.3861646724911377,1.0,2.6688946474281954,0.10426901513195229
SDC_GENDER,2.9443470933507587,1.0,20.349226010038365,1.2336174227767383e-05
PM_BIOIMPED_WEIGHT,0.0007079471321289367,1.0,0.004892825383048012,0.9443207346905583
PM_WAIST_AVG,0.0025839467145168256,1.0,0.01785839577485404,0.8938568267975026
PM_WAIST_HIP_RATIO,0.18317625007279403,1.0,1.2659835251151002,0.26218576665504456
PM_STANDING_HEIGHT_AVG,0.011406096743323053,1.0,0.07883080124840186,0.7792464227424392
A_SLE_LIGHT_EXP,0.0014875586197022207,1.0,0.010280943650924062,0.9193623013204838
NUT_VEG_DAY_QTY,0.03090723227917748,1.0,0.21360873397503702,0.6445736048391226
REFINED_GRAIN_SERVINGS_DAY_QTY,0.047673429013309024,1.0,0.32948472136867596,0.5667587682362865
PM_BIOIMPED_FFM,0.2504067243148595,1.0,1.7306325871103443,0.1901889151790097
Residual,23.439919969807423,162.0,,
