"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,151.172458388055,151.172458388055,2.29139501358501,0.0175866949106354,0.011
"Residuals",128,8444.6699756917,65.9739841850914,NA,0.982413305089365,NA
"Total",129,8595.84243407976,NA,NA,1,NA
