"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,75.3779450847334,75.3779450847334,1.57180592679986,0.00661612989246779,0.078
"Residuals",236,11317.679070097,47.9562672461736,NA,0.993383870107532,NA
"Total",237,11393.0570151817,NA,NA,1,NA
