,sum_sq,df,F,PR(>F)
Both_case_control,0.2697777284288808,1.0,0.13030243620671222,0.7206482829914149
A_SMK_CIG_CUR_FREQ,1.9606654951537335,1.0,0.9469999324733771,0.33826578235223037
F1_SDC_AGE_CALC,0.4392706050079953,1.0,0.212167365778778,0.6483956016881054
SDC_GENDER,0.4572282296147549,1.0,0.22084088470998672,0.6417981939498898
A_HS_DENTAL_VISIT_LAST,17.678239899028313,1.0,8.538576331356976,0.006550332945982397
PM_BIOIMPED_BMI,0.797333849745214,1.0,0.38511163874399235,0.5395664696057967
PM_BIOIMPED_WEIGHT,1.0366487704333187,1.0,0.5007005621435633,0.48465375005857714
PM_WAIST_AVG,0.23109281827815753,1.0,0.11161765423292576,0.7406342346746242
PM_WAIST_HIP_RATIO,0.0002735997579044299,1.0,0.00013214847351608635,0.9909041602248236
PM_STANDING_HEIGHT_AVG,1.407922208634441,1.0,0.6800253484340738,0.4160868276436579
A_SLE_LIGHT_EXP,0.386779274648183,1.0,0.1868140934184245,0.6686725402730782
NUT_VEG_DAY_QTY,0.6099296412508998,1.0,0.2945955495752854,0.5913004884880827
NUT_JUICE_DAY_QTY,0.015153983728642906,1.0,0.007319362534404298,0.9323899740636421
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0027051020685115563,1.0,0.001306562227236612,0.9714050761098186
PM_BIOIMPED_FFM,1.0329158224297705,1.0,0.4988975511169376,0.48543478204760326
SALT_SEASONING,2.3336574998257142,1.0,1.1271547850530517,0.29685544809936254
NUTS_SEEDS_SERVINGS_PER_DAY,0.8613539470593649,1.0,0.41603329671333716,0.5238254190198579
Residual,62.111899734761174,30.0,,
