,sum_sq,df,F,PR(>F)
CASE_CONTROL,10.350960173055167,1.0,0.26811218792209995,0.6067969794973012
A_SMK_CIG_CUR_FREQ,128.9320708398808,1.0,3.3396186467988827,0.07337094466635943
F1_SDC_AGE_CALC,7.731393775093635,1.0,0.2002597697287663,0.6563699328163237
SDC_GENDER,129.08967821107652,1.0,3.343701017556519,0.07320074467947756
A_HS_DENTAL_VISIT_LAST,2.691470389314617,1.0,0.0697148866136249,0.7927959816623353
PM_BIOIMPED_BMI,62.19303801225087,1.0,1.610933789349635,0.21001213504476285
PM_BIOIMPED_WEIGHT,48.31200253568401,1.0,1.2513850392796064,0.2684292619170886
PM_WAIST_AVG,17.868672300295465,1.0,0.4628371422166525,0.4993189704200163
PM_WAIST_HIP_RATIO,36.82897042852457,1.0,0.953949747214182,0.33323804117013434
PM_STANDING_HEIGHT_AVG,96.82332487814254,1.0,2.507932891341513,0.11933805362080911
A_SLE_LIGHT_EXP,1.8714004599277076,1.0,0.048473307152291735,0.8266035413901076
NUT_VEG_DAY_QTY,0.03105363915185362,1.0,0.0008043562139887373,0.977482658772982
NUT_JUICE_DAY_QTY,6.355638472002465,1.0,0.1646247408821299,0.6865985661101284
REFINED_GRAIN_SERVINGS_DAY_QTY,32.24693217610873,1.0,0.8352650763760211,0.3649728390103174
PM_BIOIMPED_FFM,4.198855499556489,1.0,0.10875941129455184,0.7428858305042203
SALT_SEASONING,2.2174403324272904,1.0,0.05743648600459367,0.8115367311504729
NUTS_SEEDS_SERVINGS_PER_DAY,0.5498025060853626,1.0,0.014241070428936973,0.9054690485504878
Residual,2007.5548716019475,52.0,,
