,sum_sq,df,F,PR(>F)
Both_case_control,185.307965649243,1.0,0.4227034977766063,0.5220328466672388
A_SMK_CIG_CUR_FREQ,33.45267497068387,1.0,0.07630844508248354,0.7848309128878798
F1_SDC_AGE_CALC,250.66877196740316,1.0,0.5717971503424181,0.4572213923804562
SDC_GENDER,155.8604920473962,1.0,0.3555312634445644,0.5568221061478631
A_HS_DENTAL_VISIT_LAST,2035.4060715114924,1.0,4.642937300667322,0.04189012772173854
PM_BIOIMPED_BMI,297.16463910656273,1.0,0.6778582449263433,0.4187806347146028
PM_BIOIMPED_WEIGHT,143.36333097264531,1.0,0.32702415809662744,0.5729638245991631
PM_WAIST_AVG,198.59340418028265,1.0,0.4530087321840485,0.5076166226022369
PM_WAIST_HIP_RATIO,62.49500220776339,1.0,0.1425565055135353,0.709214377861724
PM_STANDING_HEIGHT_AVG,117.60790019155243,1.0,0.26827379278033914,0.6094388148411549
A_SLE_LIGHT_EXP,520.7532188031834,1.0,1.1878831344098306,0.28704470410933247
NUT_VEG_DAY_QTY,797.3980589474942,1.0,1.8189339430523246,0.19057106857216372
NUT_JUICE_DAY_QTY,7.054464341137438,1.0,0.01609184333491343,0.9001587392016726
REFINED_GRAIN_SERVINGS_DAY_QTY,93.31081425473974,1.0,0.21285003819274742,0.6488761697941325
PM_BIOIMPED_FFM,167.5586886899483,1.0,0.38221586181658007,0.5424940844133266
SALT_SEASONING,1137.311177536041,1.0,2.594305167187935,0.12088857344865689
NUTS_SEEDS_SERVINGS_PER_DAY,15.03636129060014,1.0,0.03429924066729082,0.8546952114323625
Residual,10082.914459782985,23.0,,
