"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.0828029500357645,0.0828029500357645,0.813288499037865,0.119367982018186,0.581
"Residuals",6,0.610875108651274,0.101812518108546,NA,0.880632017981814,NA
"Total",7,0.693678058687038,NA,NA,1,NA
