,sum_sq,df,F,PR(>F)
Crohn_case_control,377.04110701577014,1.0,1.7629831900977488,0.1890438341926658
A_SMK_CIG_CUR_FREQ,5.493815854073129,1.0,0.025688193727423803,0.8731769618383911
F1_SDC_AGE_CALC,209.70313451219593,1.0,0.9805379153004272,0.32585407180447223
SDC_GENDER,5.8949742530518,1.0,0.027563945471215344,0.8686697820542951
A_HS_DENTAL_VISIT_LAST,2.3336707363599496,1.0,0.010911866644963847,0.9171362586485378
PM_BIOIMPED_BMI,35.09040001977286,1.0,0.1640770309060167,0.6868024884952993
PM_BIOIMPED_WEIGHT,0.2080641985281206,1.0,0.000972874515910264,0.9752158730494738
PM_WAIST_AVG,493.74262488421164,1.0,2.3086605988274793,0.13365788602712061
PM_WAIST_HIP_RATIO,336.8660584755269,1.0,1.5751311656901095,0.2140990685073947
PM_STANDING_HEIGHT_AVG,0.10721175627026826,1.0,0.0005013048194700803,0.9822077520299881
A_SLE_LIGHT_EXP,81.86862915781148,1.0,0.38280445902555443,0.5383368976779255
NUT_VEG_DAY_QTY,86.02812279094124,1.0,0.4022535780157012,0.5282240420176618
NUT_JUICE_DAY_QTY,271.37078520984664,1.0,1.268885868692763,0.2642483500088256
REFINED_GRAIN_SERVINGS_DAY_QTY,166.79299569842055,1.0,0.7798970514641059,0.3805301572662442
PM_BIOIMPED_FFM,286.41608158702496,1.0,1.3392352393832498,0.25153782480563647
SALT_SEASONING,43.43535593969531,1.0,0.20309669410765968,0.6537800304758676
NUTS_SEEDS_SERVINGS_PER_DAY,76.34010244382368,1.0,0.35695396293532533,0.5523442846640106
Residual,13473.520266904245,63.0,,
