,sum_sq,df,F,PR(>F)
UC_case_control,0.00031709101617547207,1.0,0.10904943847575975,0.7422748847977784
A_SMK_CIG_CUR_FREQ,0.0028884306302517965,1.0,0.9933480364856454,0.32256560306891935
F1_SDC_AGE_CALC,0.006855527460421442,1.0,2.357655631594453,0.1294497296627019
SDC_GENDER,0.0020100206226373587,1.0,0.6912577431774495,0.4087348473861314
A_HS_DENTAL_VISIT_LAST,0.0015011483853335065,1.0,0.5162536310988521,0.4749801898425272
PM_BIOIMPED_BMI,0.0005796217830940354,1.0,0.19933529097445446,0.6567194118072199
PM_BIOIMPED_WEIGHT,0.00018770783041475,1.0,0.06455381092507595,0.8002279579908553
PM_WAIST_AVG,0.0015091808402792628,1.0,0.5190160389146946,0.47380561481284933
PM_WAIST_HIP_RATIO,0.004703789208050814,1.0,1.617660374087753,0.20788172187420914
PM_STANDING_HEIGHT_AVG,0.0012593339377704666,1.0,0.4330922409083364,0.5127645471028902
A_SLE_LIGHT_EXP,0.0013913304773950429,1.0,0.4784866160010637,0.4915348847437262
NUT_VEG_DAY_QTY,0.0009038001548559611,1.0,0.3108221121181392,0.579062192641473
NUT_JUICE_DAY_QTY,2.787623080334648e-05,1.0,0.009586797357397838,0.9222987686132674
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0007903881202891437,1.0,0.2718190560395622,0.6038592544541106
PM_BIOIMPED_FFM,0.00025439590372047625,1.0,0.08748822589126787,0.7683236064475352
SALT_SEASONING,0.004450313781876367,1.0,1.530488705760098,0.22042282703947852
NUTS_SEEDS_SERVINGS_PER_DAY,0.0009383455706561682,1.0,0.3227024808537818,0.571915701196859
Residual,0.19191302000361218,66.0,,
