,sum_sq,df,F,PR(>F)
UC_case_control,58.71287476142287,1.0,0.3081821287691378,0.5856314462060748
A_SMK_CIG_CUR_FREQ,15.590783950354357,1.0,0.08183556002876724,0.7780914391969458
F1_SDC_AGE_CALC,213.56568347547693,1.0,1.1209999039044383,0.30370540774886784
SDC_GENDER,22.31064272775204,1.0,0.11710789836105921,0.73615591939777
A_HS_DENTAL_VISIT_LAST,183.4050388136053,1.0,0.962687579483009,0.33951541063187535
PM_BIOIMPED_BMI,31.2721389139312,1.0,0.1641465246050567,0.690141902693973
PM_BIOIMPED_WEIGHT,177.4332626293629,1.0,0.931341904373912,0.3473022467965875
PM_WAIST_AVG,317.9068266000193,1.0,1.6686834526489265,0.21277589046987258
PM_WAIST_HIP_RATIO,392.2699302171705,1.0,2.059013165982456,0.1684560627934269
PM_STANDING_HEIGHT_AVG,60.89945393405794,1.0,0.31965941764118083,0.578792337301029
A_SLE_LIGHT_EXP,269.2281771371883,1.0,1.4131706732454068,0.2499780969608257
NUT_VEG_DAY_QTY,505.6990083502164,1.0,2.6543990145788396,0.1206388326900016
NUT_JUICE_DAY_QTY,120.0953501585863,1.0,0.630376911666166,0.43755969258764715
REFINED_GRAIN_SERVINGS_DAY_QTY,43.239487001395716,1.0,0.2269627778425724,0.6395168809419193
PM_BIOIMPED_FFM,93.47694233571356,1.0,0.4906576827809888,0.49258980547204534
SALT_SEASONING,22.42573985990688,1.0,0.11771203977547359,0.7355037753461081
NUTS_SEEDS_SERVINGS_PER_DAY,489.34279547464655,1.0,2.5685457409471715,0.12641072340574697
Residual,3429.2440964261573,18.0,,
