"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.116750490837033,0.116750490837033,0,0.0119856203603491,1
"md$A_SMK_CIG_CUR_FREQ",1,0.0970761019269785,0.0970761019269785,0,0.00996584507197852,1
"md$F1_SDC_AGE_CALC",1,0.0242248895446481,0.0242248895446481,0,0.00248693026703271,1
"md$SDC_GENDER",1,0.036929919624455,0.036929919624455,0,0.00379123028420299,1
"md$PM_BIOIMPED_WEIGHT",1,0.0244960224373907,0.0244960224373907,0,0.00251476480456928,1
"md$PM_WAIST_AVG",1,0.0586895032265852,0.0586895032265852,0,0.00602507192704844,1
"md$PM_WAIST_HIP_RATIO",1,0.0681443686777649,0.0681443686777649,0,0.00699570962667236,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0621736090789,0.0621736090789,0,0.00638275068061708,1
"md$A_SLE_LIGHT_EXP",1,0.00020609811497313,0.00020609811497313,0,2.11580589112862e-05,1
"md$NUT_VEG_DAY_QTY",1,0.0156232708286705,0.0156232708286705,0,0.00160388698665723,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0104008000324901,0.0104008000324901,0,0.00106774746503928,1
"md$PM_BIOIMPED_FFM",1,0.0532705849849719,0.0532705849849719,0,0.00546876508549172,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.0707693253421916,0.0707693253421916,0,0.00726518801444293,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.0332217425964253,0.0332217425964253,0,0.00341054835500263,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0130086300605031,0.0130086300605031,0,0.00133546763011946,1
"md$CASE_CONTROL:md$SDC_GENDER",1,0.100428851103947,0.100428851103947,0,0.0103100387324121,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER",1,0.0354024781186604,0.0354024781186604,0,0.00363442294335294,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.0284945676504825,0.0284945676504825,0,0.00292525596888229,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0484738178337882,0.0484738178337882,0,0.00497632835465748,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0526989118293257,0.0526989118293257,0,0.00541007704602692,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT",1,0.00885991896019422,0.00885991896019422,0,0.000909560416568829,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0336754119412328,0.0336754119412328,0,0.00345712210811499,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.0179682481774326,0.0179682481774326,0,0.00184462266197968,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0510665054782113,0.0510665054782113,0,0.0052424940006966,1
"md$SDC_GENDER:md$PM_WAIST_AVG",1,0.0149260002671929,0.0149260002671929,0,0.00153230510140432,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.00142495895741801,0.00142495895741801,0,0.000146286469292288,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.0818719589222627,0.0818719589222627,0,0.00840498580147362,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,0.0236084559534597,0.0236084559534597,0,0.00242364711551548,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.0219075841625307,0.0219075841625307,0,0.00224903539935441,1
"md$SDC_GENDER:md$PM_WAIST_HIP_RATIO",1,0.160846841253757,0.160846841253757,0,0.0165125573486442,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.00202818977358099,0.00202818977358099,0,0.000208214222232403,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.031512943731782,0.031512943731782,0,0.00323512284443755,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.0168789040302637,0.0168789040302637,0,0.00173279045214375,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,0.0562510683397173,0.0562510683397173,0,0.00577474188887991,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.0436983941745688,0.0436983941745688,0,0.00448608274944519,1
"md$SDC_GENDER:md$PM_STANDING_HEIGHT_AVG",1,0.0518558227504859,0.0518558227504859,0,0.00532352541308317,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0427262691496357,0.0427262691496357,0,0.00438628426972911,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0458271453331704,0.0458271453331704,0,0.00470462061635889,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.00798030700863483,0.00798030700863483,0,0.000819259340828319,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,0.0536892100238004,0.0536892100238004,0,0.00551174118565852,1
"md$A_SMK_CIG_CUR_FREQ:md$A_SLE_LIGHT_EXP",1,0.0302993952447475,0.0302993952447475,0,0.00311053980114418,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.0761759955310668,0.0761759955310668,0,0.00782023746933499,1
"md$SDC_GENDER:md$A_SLE_LIGHT_EXP",1,0.0244327032051324,0.0244327032051324,0,0.00250826444406615,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.0308435527742617,0.0308435527742617,0,0.00316640308290191,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.130212295315369,0.130212295315369,0,0.0133676109343142,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0414687637056477,0.0414687637056477,0,0.00425718859959825,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0152867758754485,0.0152867758754485,0,0.00156934237161041,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY",1,0.111519347780113,0.111519347780113,0,0.0114485905433315,1
"md$A_SMK_CIG_CUR_FREQ:md$NUT_VEG_DAY_QTY",1,0.0163468242565461,0.0163468242565461,0,0.00167816707434484,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.0421044315086632,0.0421044315086632,0,0.00432244633776807,1
"md$SDC_GENDER:md$NUT_VEG_DAY_QTY",1,0.167773530912235,0.167773530912235,0,0.0172236521971992,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.0176385400167831,0.0176385400167831,0,0.00181077477992863,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.0346858138600479,0.0346858138600479,0,0.00356085009866528,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.00962226909430886,0.00962226909430886,0,0.000987823379093873,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,0.125000078652679,0.125000078652679,0,0.0128325241033553,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.0448973456057531,0.0448973456057531,0,0.00460916725711318,1
"md$CASE_CONTROL:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0452664221298607,0.0452664221298607,0,0.00464705670040507,1
"md$A_SMK_CIG_CUR_FREQ:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0602268389352547,0.0602268389352547,0,0.00618289500803438,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0265177837802448,0.0265177837802448,0,0.00272231908327894,1
"md$SDC_GENDER:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0674558809475285,0.0674558809475285,0,0.0069250293880009,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,-0.00286716880489601,-0.00286716880489601,0,-0.000294343917170231,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0228450223117127,0.0228450223117127,0,0.00234527291995796,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0779830168527247,0.0779830168527247,0,0.00800574650993234,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0111137966128743,0.0111137966128743,0,0.0011409437854097,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0281095766705768,0.0281095766705768,0,0.00288573274551743,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.00876766051361644,0.00876766051361644,0,0.000900089152612771,1
"md$CASE_CONTROL:md$PM_BIOIMPED_FFM",1,0.12109196098972,0.12109196098972,0,0.0124313162429345,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,0.0349735380191731,0.0349735380191731,0,0.00359038789773621,1
"md$SDC_GENDER:md$PM_BIOIMPED_FFM",1,0.0347244098794373,0.0347244098794373,0,0.003564812370965,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,0.0138827976733698,0.0138827976733698,0,0.00142520978935163,1
"md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,0.0140069593476015,0.0140069593476015,0,0.00143795624274963,1
"md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,0.0186183131554762,0.0186183131554762,0,0.00191135841598405,1
"md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,0.155373777383973,0.155373777383973,0,0.0159506919099563,1
"md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,0.124798879383184,0.124798879383184,0,0.012811868960549,1
"md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,0.0147229087520033,0.0147229087520033,0,0.00151145570041235,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY:md$PM_BIOIMPED_FFM",1,0.0788541430874719,0.0788541430874719,0,0.00809517644089677,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$SDC_GENDER",1,0.0122301096533923,0.0122301096533923,0,0.0012555446252951,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0432129607307257,0.0432129607307257,0,0.00443624808985269,1
"md$CASE_CONTROL:md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT",1,0.142974874422913,0.142974874422913,0,0.0146778189420516,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT",1,0.0448103772336497,0.0448103772336497,0,0.00460023907288101,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0227659636873936,0.0227659636873936,0,0.0023371567514476,1
"md$CASE_CONTROL:md$SDC_GENDER:md$PM_WAIST_AVG",1,0.00913516858431107,0.00913516858431107,0,0.000937817578276168,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER:md$PM_WAIST_AVG",1,0.0641836640843669,0.0641836640843669,0,0.00658910318522945,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0496207879120254,0.0496207879120254,0,0.0050940764499663,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0294672494965398,0.0294672494965398,0,0.00302511161192639,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0056592539812117,0.0056592539812117,0,0.000580979739402365,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.00742879748762171,0.00742879748762171,0,0.000762641302680555,1
"md$CASE_CONTROL:md$SDC_GENDER:md$PM_WAIST_HIP_RATIO",1,0.0376968594859353,0.0376968594859353,0,0.00386996442872794,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER:md$PM_WAIST_HIP_RATIO",1,0.00285973240218329,0.00285973240218329,0,0.000293580495114166,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0200223877401289,0.0200223877401289,0,0.00205550089289022,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0388680228717364,0.0388680228717364,0,0.00399019621209361,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0289166280452759,0.0289166280452759,0,0.00296858474313297,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.0246070751307386,0.0246070751307386,0,0.00252616548830875,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.00938335230664933,0.00938335230664933,0,0.000963296151036234,1
"md$SDC_GENDER:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.00957513652282316,0.00957513652282316,0,0.000982984743261299,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.0601592206647235,0.0601592206647235,0,0.00617595330771089,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.0493734238614643,0.0493734238614643,0,0.00506868202481598,1
"md$CASE_CONTROL:md$SDC_GENDER:md$PM_STANDING_HEIGHT_AVG",1,0.0304715805670659,0.0304715805670659,0,0.00312821636841287,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER:md$PM_STANDING_HEIGHT_AVG",1,0.0195194729044736,0.0195194729044736,0,0.00200387159137264,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,-0.0030705557671622,-0.0030705557671622,0,-0.000315223648796969,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0980450296265873,0.0980450296265873,0,0.0100653153138668,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0889108431122718,0.0889108431122718,0,0.00912759855502233,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0345676223295008,0.0345676223295008,0,0.00354871654098352,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.052683593504625,0.052683593504625,0,0.00540850446484887,1
"md$SDC_GENDER:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0271557474055824,0.0271557474055824,0,0.00278781251086273,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0461160971949033,0.0461160971949033,0,0.00473428445153694,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0356171961971699,0.0356171961971699,0,0.00365646592882621,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0217696591673917,0.0217696591673917,0,0.00223487600166719,1
"md$SDC_GENDER:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.00726021068236449,0.00726021068236449,0,0.000745334159634813,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0112754382312019,0.0112754382312019,0,0.00115753793467466,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0951167431324818,0.0951167431324818,0,0.00976469704688516,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.0584700906998208,0.0584700906998208,0,0.00600254700891535,1
"md$CASE_CONTROL:md$SDC_GENDER:md$A_SLE_LIGHT_EXP",1,0.132190372766008,0.132190372766008,0,0.0135706806190475,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER:md$A_SLE_LIGHT_EXP",1,0.0268659576867476,0.0268659576867476,0,0.00275806266116716,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.00891068760081204,0.00891068760081204,0,0.000914772331724762,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.0425936762641568,0.0425936762641568,0,0.00437267226710333,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.0692808204957025,0.0692808204957025,0,0.00711237791603006,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0239473338004599,0.0239473338004599,0,0.00245843635874313,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0707756279212939,0.0707756279212939,0,0.00726583503802176,1
"md$SDC_GENDER:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.020002006318844,0.020002006318844,0,0.00205340853356759,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0323443440167432,0.0323443440167432,0,0.00332047450430287,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0116016359264455,0.0116016359264455,0,0.00119102543189699,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0247515624216756,0.0247515624216756,0,0.00254099857212409,1
"md$SDC_GENDER:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0192904593599952,0.0192904593599952,0,0.00198036103152987,1
