"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.00947532419885033,0.00947532419885033,0.175789224113308,0.00364891218067105,0.937
"Residuals",48,2.58727782569685,0.0539016213686844,NA,0.996351087819329,NA
"Total",49,2.5967531498957,NA,NA,1,NA
