,sum_sq,df,F,PR(>F)
UC_case_control,757.2900824079633,1.0,1.6166120848644636,0.2109084894852981
A_SMK_CIG_CUR_FREQ,0.8939164415806673,1.0,0.0019082728744093595,0.9653738118983224
F1_SDC_AGE_CALC,344.7206477929726,1.0,0.7358865223118176,0.3960928009749295
SDC_GENDER,704.006494981597,1.0,1.5028658555668355,0.22739961395002495
PM_BIOIMPED_WEIGHT,800.631084940014,1.0,1.7091335506687777,0.19856303294556857
PM_WAIST_AVG,644.902573570099,1.0,1.3766947675830976,0.24760453721479267
PM_WAIST_HIP_RATIO,568.1279179626733,1.0,1.2128013812183611,0.27736096240343544
PM_STANDING_HEIGHT_AVG,9.33311545239513,1.0,0.019923708999068986,0.8884588416532753
A_SLE_LIGHT_EXP,685.7944358666283,1.0,1.4639879730493357,0.2333987811201004
NUT_VEG_DAY_QTY,780.6957368625903,1.0,1.666576906436137,0.20412920057145936
REFINED_GRAIN_SERVINGS_DAY_QTY,23.41224263417074,1.0,0.049978885575567185,0.8242378833361841
PM_BIOIMPED_FFM,45.089469861690375,1.0,0.09625397660928642,0.7579829585262756
Residual,18737.706825232704,40.0,,
