,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.002029424350101345,1.0,0.44053695694423506,0.5097955691896766
A_SMK_CIG_CUR_FREQ,0.006322501833023214,1.0,1.3724560453092538,0.24673040906377292
F1_SDC_AGE_CALC,0.0015381989172594665,1.0,0.3339042769199862,0.5658630789500748
SDC_GENDER,0.006328362523167471,1.0,1.3737282536581952,0.24651434794336974
A_HS_DENTAL_VISIT_LAST,0.001177597649089259,1.0,0.25562681595328285,0.6152771776986377
PM_BIOIMPED_BMI,0.003630529478448577,1.0,0.7880965892876013,0.37876418563647496
PM_BIOIMPED_WEIGHT,0.003665394029881368,1.0,0.7956648060544201,0.3765018988981955
PM_WAIST_AVG,0.007316528049664918,1.0,1.5882341227627244,0.2132048282683404
PM_WAIST_HIP_RATIO,0.005722122897065414,1.0,1.2421288865526048,0.2701859046098372
PM_STANDING_HEIGHT_AVG,0.0033963087251820336,1.0,0.7372531578031624,0.39448297372404195
A_SLE_LIGHT_EXP,0.00472608669399025,1.0,1.0259144916247473,0.31581005358307984
NUT_VEG_DAY_QTY,0.01632949066853897,1.0,3.544721500561575,0.06533503741034744
NUT_JUICE_DAY_QTY,0.0003315080772497599,1.0,0.07196206133367357,0.7895624933362957
REFINED_GRAIN_SERVINGS_DAY_QTY,0.020165369406936435,1.0,4.3773942466712406,0.04131781087770882
PM_BIOIMPED_FFM,0.011686690290062304,1.0,2.5368863721757773,0.11727517509137751
SALT_SEASONING,0.008088234500163872,1.0,1.7557521735538606,0.19094840354458223
NUTS_SEEDS_SERVINGS_PER_DAY,0.001634472393842743,1.0,0.3548028260116637,0.5539907027534652
Residual,0.23954872466835597,52.0,,
