"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,75.4901793338343,75.4901793338343,0.943888630723359,0.00953963548214811,0.469
"Residuals",98,7837.82888564533,79.9778457718911,NA,0.990460364517852,NA
"Total",99,7913.31906497916,NA,NA,1,NA
