"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.00646820659040127,0.00646820659040127,0.75232164462857,0.0058431695445855,0.518
"Residuals",128,1.10050062959457,0.00859766116870756,NA,0.994156830455414,NA
"Total",129,1.10696883618497,NA,NA,1,NA
