,sum_sq,df,F,PR(>F)
UC_case_control,0.006967288005242732,1.0,1.4495391673005134,0.2329021764097654
A_SMK_CIG_CUR_FREQ,0.004199767126728706,1.0,0.8737584751991758,0.35332439944611416
F1_SDC_AGE_CALC,0.0004769840187155069,1.0,0.09923617579526778,0.7537420095422744
SDC_GENDER,0.002549375237712504,1.0,0.5303956512820497,0.46901670762811376
A_HS_DENTAL_VISIT_LAST,0.008767683319709535,1.0,1.8241100940341552,0.18143760348145824
PM_BIOIMPED_BMI,0.000946794707577866,1.0,0.19697994556766418,0.6586213683724191
PM_BIOIMPED_WEIGHT,7.696289468867639e-05,1.0,0.016012073879551707,0.8996901297154523
PM_WAIST_AVG,0.01333508527803926,1.0,2.7743547267265494,0.10052533351270988
PM_WAIST_HIP_RATIO,0.023176939036193042,1.0,4.821945193857044,0.03161930054124656
PM_STANDING_HEIGHT_AVG,0.0015176358904497118,1.0,0.31574303563344763,0.5760805750333187
A_SLE_LIGHT_EXP,0.0023538437340496696,1.0,0.4897154651339864,0.4865135624389385
NUT_VEG_DAY_QTY,0.00021375370952194625,1.0,0.04447130273281177,0.8336289495632601
NUT_JUICE_DAY_QTY,0.00042891623244920463,1.0,0.08923570806291553,0.7660895943051451
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0002695679604105206,1.0,0.0560834167570414,0.8135304196619695
PM_BIOIMPED_FFM,4.102313780898467e-07,1.0,8.534833779649126e-05,0.9926567835124804
SALT_SEASONING,0.006145529157625752,1.0,1.2785728408331396,0.26225683123480126
NUTS_SEEDS_SERVINGS_PER_DAY,0.0004598968731289966,1.0,0.09568120766902195,0.7580496764788589
Residual,0.31723255136484885,66.0,,
