"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,131.849115407183,131.849115407183,0,0.00945034152689265,1
"md$A_SMK_CIG_CUR_FREQ",1,130.862342226773,130.862342226773,0,0.00937961413872892,1
"md$F1_SDC_AGE_CALC",1,107.078053625166,107.078053625166,0,0.00767486511887222,1
"md$PM_BIOIMPED_WEIGHT",1,115.439816592961,115.439816592961,0,0.00827419804248379,1
"md$PM_WAIST_AVG",1,69.8703456192126,69.8703456192126,0,0.00500798679357402,1
"md$PM_WAIST_HIP_RATIO",1,76.1867667018487,76.1867667018487,0,0.00546071896605945,1
"md$PM_STANDING_HEIGHT_AVG",1,79.7812799115379,79.7812799115379,0,0.00571835723196351,1
"md$A_SLE_LIGHT_EXP",1,53.7207806716432,53.7207806716432,0,0.00385045984472843,1
"md$NUT_VEG_DAY_QTY",1,81.1591119711404,81.1591119711404,0,0.00581711393192113,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,85.8628528229274,85.8628528229274,0,0.0061542565617075,1
"md$PM_BIOIMPED_FFM",1,110.14616300885,110.14616300885,0,0.00789477316625,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,74.1827178981378,74.1827178981378,0,0.00531707791414082,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,94.0733396155715,94.0733396155715,0,0.0067427467010073,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,49.7775764632379,49.7775764632379,0,0.00356782900291635,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,81.8786898372603,81.8786898372603,0,0.00586868998208289,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,55.8279739447241,55.8279739447241,0,0.00400149382043838,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,74.9792075286625,74.9792075286625,0,0.00537416664778792,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,85.8108209397676,85.8108209397676,0,0.00615052715431156,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,51.1607259997043,51.1607259997043,0,0.00366696683529394,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,76.0450025488719,76.0450025488719,0,0.00545055795999002,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,58.8797148558963,58.8797148558963,0,0.00422022865057434,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,62.6788672647695,62.6788672647695,0,0.00449253451827539,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,105.083533642861,105.083533642861,0,0.00753190704928801,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,66.7956468131931,66.7956468131931,0,0.00478760644654265,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,65.4635016042812,65.4635016042812,0,0.00469212437107516,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,94.8346805344718,94.8346805344718,0,0.00679731613577208,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,68.6327629879961,68.6327629879961,0,0.00491928253115536,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,62.7675994394504,62.7675994394504,0,0.00449889443470387,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,90.5073415353195,90.5073415353195,0,0.00648715226915577,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,57.1235567134436,57.1235567134436,0,0.00409435526742605,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,65.9219021187819,65.9219021187819,0,0.00472498042327358,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,79.3416610098884,79.3416610098884,0,0.00568684735986891,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,70.8571011251074,70.8571011251074,0,0.00507871291490937,1
"md$A_SMK_CIG_CUR_FREQ:md$A_SLE_LIGHT_EXP",1,57.5254329428262,57.5254329428262,0,0.004123159917404,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,69.3809410889494,69.3809410889494,0,0.00497290851533519,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,60.2693996336907,60.2693996336907,0,0.00431983489915874,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,67.1953586310201,67.1953586310201,0,0.00481625596140011,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,64.0399651390126,64.0399651390126,0,0.00459009178836705,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,79.022005422868,79.022005422868,0,0.00566393590946598,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY",1,60.8286375763901,60.8286375763901,0,0.00435991851698951,1
"md$A_SMK_CIG_CUR_FREQ:md$NUT_VEG_DAY_QTY",1,57.903449734396,57.903449734396,0,0.00415025443201035,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,99.7076875121311,99.7076875121311,0,0.00714659098725358,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,138.547650228662,138.547650228662,0,0.00993046186442598,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,59.7722474350944,59.7722474350944,0,0.00428420130349091,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,69.9387356812149,69.9387356812149,0,0.00501288868040861,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,63.5479402490664,63.5479402490664,0,0.00455482569473143,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,69.8785111566272,69.8785111566272,0,0.00500857206194749,1
"md$CASE_CONTROL:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,107.183670010364,107.183670010364,0,0.00768243521828378,1
"md$A_SMK_CIG_CUR_FREQ:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,46.2820423296889,46.2820423296889,0,0.00331728510446901,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,69.4937261026521,69.4937261026521,0,0.00498099242924932,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,69.4451032480747,69.4451032480747,0,0.0049775073654296,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,61.3963382401375,61.3963382401375,0,0.00440060870395731,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,88.2622389280241,88.2622389280241,0,0.00632623358315371,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,54.883089498428,54.883089498428,0,0.00393376882514076,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,91.2312628447917,91.2312628447917,0,0.00653903963747053,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,80.0619098952075,80.0619098952075,0,0.0057384715056177,1
"md$CASE_CONTROL:md$PM_BIOIMPED_FFM",1,133.420982299441,133.420982299441,0,0.0095630057561579,1
