"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.188610082954633,0.188610082954633,0,0.00913848587192235,1
"md$A_SMK_CIG_CUR_FREQ",1,0.200751276331754,0.200751276331754,0,0.00972674776337052,1
"md$F1_SDC_AGE_CALC",1,0.20935463161854,0.20935463161854,0,0.0101435952590494,1
"md$SDC_GENDER",1,0.198912647802553,0.198912647802553,0,0.00963766301999623,1
"md$PM_BIOIMPED_WEIGHT",1,0.165628852622629,0.165628852622629,0,0.00802500537597806,1
"md$PM_WAIST_AVG",1,0.048777634434132,0.048777634434132,0,0.00236336104708318,1
"md$PM_WAIST_HIP_RATIO",1,0.0551801032055848,0.0551801032055848,0,0.00267357177122256,1
"md$PM_STANDING_HEIGHT_AVG",1,0.100179036925478,0.100179036925478,0,0.00485384821036568,1
"md$A_SLE_LIGHT_EXP",1,0.0267632179789592,0.0267632179789592,0,0.00129672436147926,1
"md$NUT_VEG_DAY_QTY",1,0.189415549632322,0.189415549632322,0,0.00917751213042907,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.123310299802387,0.123310299802387,0,0.00597459804350795,1
"md$PM_BIOIMPED_FFM",1,0.252078763799952,0.252078763799952,0,0.0122136536154941,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.10096545914508,0.10096545914508,0,0.00489195173182441,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.115100537938276,0.115100537938276,0,0.00557682083228075,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0444736123427976,0.0444736123427976,0,0.00215482370667195,1
"md$CASE_CONTROL:md$SDC_GENDER",1,0.0901966140129402,0.0901966140129402,0,0.00437018249470124,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER",1,0.0471603229579745,0.0471603229579745,0,0.00228499949904803,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.110476000205078,0.110476000205078,0,0.00535275395273239,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0455400067709517,0.0455400067709517,0,0.00220649236755646,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.098961542263531,0.098961542263531,0,0.00479485848090343,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT",1,0.244575959670053,0.244575959670053,0,0.0118501297334895,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0383665883611539,0.0383665883611539,0,0.00185892779537454,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.0507273029799133,0.0507273029799133,0,0.00245782587198249,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0383176383818218,0.0383176383818218,0,0.00185655608391802,1
"md$SDC_GENDER:md$PM_WAIST_AVG",1,0.0664820882084269,0.0664820882084269,0,0.00322117256040197,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0252354059854243,0.0252354059854243,0,0.001222699218713,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.0683222156445096,0.0683222156445096,0,0.00331032992841618,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,0.0998765812634215,0.0998765812634215,0,0.0048391937085952,1
