"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,2.81385935692006,2.81385935692006,1.2137953780606,0.048140129633826,0.308
"Residuals",24,55.637569385035,2.31823205770979,NA,0.951859870366174,NA
"Total",25,58.4514287419551,NA,NA,1,NA
