"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,61.7115338846026,61.7115338846026,0.793390162053502,0.0241935999337929,0.768
"Residuals",32,2489.02643208489,77.7820760026529,NA,0.975806400066207,NA
"Total",33,2550.7379659695,NA,NA,1,NA
