"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,482.181888690962,482.181888690962,1.49756146583083,0.0163672281735081,0.043
"Residuals",90,28978.0225869465,321.97802874385,NA,0.983632771826492,NA
"Total",91,29460.2044756375,NA,NA,1,NA
