,sum_sq,df,F,PR(>F)
UC_case_control,7.932454618141976,1.0,3.3531406361477756,0.07159099268607863
A_SMK_CIG_CUR_FREQ,0.10401469240521795,1.0,0.04396821773964863,0.8345586769680133
F1_SDC_AGE_CALC,2.4853478899559196,1.0,1.0505853995956849,0.3091144389046284
SDC_GENDER,0.16259349747363025,1.0,0.06873015854453418,0.7940112482929019
A_HS_DENTAL_VISIT_LAST,10.17181303380754,1.0,4.299743429852319,0.04202456593809799
PM_BIOIMPED_BMI,0.5226370871862075,1.0,0.2209247628084715,0.6398856157114926
PM_BIOIMPED_WEIGHT,0.3119483817672377,1.0,0.1318642016421988,0.7176674092255956
PM_WAIST_AVG,10.301315542222016,1.0,4.3544856432467105,0.04077828165527115
PM_WAIST_HIP_RATIO,8.85508493841061,1.0,3.743147181153315,0.05731231755158662
PM_STANDING_HEIGHT_AVG,0.5001426467113437,1.0,0.21141610173511755,0.6471708353734031
A_SLE_LIGHT_EXP,2.176894802321935,1.0,0.9201986993521951,0.3409238598040215
NUT_VEG_DAY_QTY,0.45705343564365314,1.0,0.19320179209631066,0.6617009388466095
NUT_JUICE_DAY_QTY,0.0572266583374992,1.0,0.024190372687862886,0.8768762132001671
REFINED_GRAIN_SERVINGS_DAY_QTY,0.12904857073588308,1.0,0.05455032866896326,0.816049403621772
PM_BIOIMPED_FFM,0.592888978999902,1.0,0.25062105286577696,0.61830350719365
SALT_SEASONING,0.5121911954590179,1.0,0.21650916313379684,0.6432444323598031
NUTS_SEEDS_SERVINGS_PER_DAY,0.14756875310103418,1.0,0.06237902471160151,0.8035502870860296
Residual,156.1348185499421,66.0,,
