"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,6.87520540852936,6.87520540852936,0,0.0145680159294909,1
"md$A_SMK_CIG_CUR_FREQ",1,4.17924116791401,4.17924116791401,0,0.0088554811514175,1
"md$F1_SDC_AGE_CALC",1,0.570782256347957,0.570782256347957,0,0.00120944241061249,1
"md$SDC_GENDER",1,5.76721887832945,5.76721887832945,0,0.0122202801947027,1
"md$PM_BIOIMPED_WEIGHT",1,0.839976291317292,0.839976291317292,0,0.00177984325779184,1
"md$PM_WAIST_AVG",1,4.97664412307166,4.97664412307166,0,0.0105451148805492,1
"md$PM_WAIST_HIP_RATIO",1,1.75723924209881,1.75723924209881,0,0.00372345082796556,1
"md$PM_STANDING_HEIGHT_AVG",1,1.78011191997674,1.78011191997674,0,0.00377191622148856,1
"md$A_SLE_LIGHT_EXP",1,2.11993629661463,2.11993629661463,0,0.00449197717064194,1
"md$NUT_VEG_DAY_QTY",1,1.65270883220025,1.65270883220025,0,0.00350195916538494,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,2.52490967612483,2.52490967612483,0,0.00535008369883457,1
"md$PM_BIOIMPED_FFM",1,6.30656435657116,6.30656435657116,0,0.0133631105614545,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.538392010366586,0.538392010366586,0,0.00114081004381348,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,1.5070804931654,1.5070804931654,0,0.00319338424481412,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,1.08778300714974,1.08778300714974,0,0.00230492606902004,1
"md$CASE_CONTROL:md$SDC_GENDER",1,0.959305996836846,0.959305996836846,0,0.00203269345608754,1
"md$F1_SDC_AGE_CALC:md$SDC_GENDER",1,0.464390349504434,0.464390349504434,0,0.000984006383385941,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,2.30199367886796,2.30199367886796,0,0.00487774234959318,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,3.1863876125496,3.1863876125496,0,0.00675170307487356,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,1.46904807261191,1.46904807261191,0,0.00311279655680513,1
"md$SDC_GENDER:md$PM_BIOIMPED_WEIGHT",1,0.412472309481863,0.412472309481863,0,0.000873996167089212,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0518361200364481,0.0518361200364481,0,0.000109836634331993,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.23800634675505,0.23800634675505,0,0.000504316605078592,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.16346571646919,0.16346571646919,0,0.000346370911114085,1
"md$SDC_GENDER:md$PM_WAIST_AVG",1,0.443915596617543,0.443915596617543,0,0.000940622003067853,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,1.36010817360542,1.36010817360542,0,0.00288196153591763,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,5.55985392866916,5.55985392866916,0,0.0117808902840941,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,5.30995695668051,5.30995695668051,0,0.0112513783855629,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,2.44350884010801,2.44350884010801,0,0.00517760177206977,1
"md$SDC_GENDER:md$PM_WAIST_HIP_RATIO",1,1.83464959081066,1.83464959081066,0,0.00388747722807029,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.444911652947127,0.444911652947127,0,0.000942732567569393,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.425858447929258,0.425858447929258,0,0.000902360334637441,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.413416661332406,0.413416661332406,0,0.000875997173893267,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,0.522455099683725,0.522455099683725,0,0.00110704099185079,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.290781637664665,0.290781637664665,0,0.000616143268133775,1
"md$SDC_GENDER:md$PM_STANDING_HEIGHT_AVG",1,3.32927985300847,3.32927985300847,0,0.00705448041918723,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.407640555666816,0.407640555666816,0,0.000863758063299955,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,2.79480145223732,2.79480145223732,0,0.00592196300425396,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0321675183455881,0.0321675183455881,0,6.81604245728211e-05,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,0.955179742832243,0.955179742832243,0,0.00202395025054002,1
"md$A_SMK_CIG_CUR_FREQ:md$A_SLE_LIGHT_EXP",1,1.78628326942722,1.78628326942722,0,0.00378499282236937,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.46493620023935,0.46493620023935,0,0.000985162997876545,1
"md$SDC_GENDER:md$A_SLE_LIGHT_EXP",1,0.618257158044102,0.618257158044102,0,0.00131003796857247,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.386426338681062,0.386426338681062,0,0.000818806817102025,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.181476833600584,0.181476833600584,0,0.000384535042319905,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,6.36777586040735,6.36777586040735,0,0.0134928128917802,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,1.20739802092935,1.20739802092935,0,0.00255838081293006,1
