,sum_sq,df,F,PR(>F)
Both_case_control,0.005480336310422487,1.0,1.2504321834981156,0.27234468446468774
A_SMK_CIG_CUR_FREQ,0.007746644972229853,1.0,1.7675291512654112,0.19370989607016675
F1_SDC_AGE_CALC,0.004272936032691662,1.0,0.9749432207554628,0.33134763338305395
SDC_GENDER,0.0054002093933269235,1.0,1.2321498609862231,0.2758078519451681
A_HS_DENTAL_VISIT_LAST,0.0069525002396562735,1.0,1.5863314882539319,0.21756228007669243
PM_BIOIMPED_BMI,0.0016437373284735384,1.0,0.37504670157406333,0.5448805682606138
PM_BIOIMPED_WEIGHT,0.0014767529641954676,1.0,0.3369463713375462,0.5659323018262906
PM_WAIST_AVG,0.004543456426429378,1.0,1.0366670616772156,0.31673918414317587
PM_WAIST_HIP_RATIO,0.003595363694980334,1.0,0.8203435375004435,0.37229692939248604
PM_STANDING_HEIGHT_AVG,0.0010976038437559852,1.0,0.2504370340107676,0.6204191021392911
A_SLE_LIGHT_EXP,4.916159960230779e-07,1.0,0.00011217057284981614,0.9916198326923507
NUT_VEG_DAY_QTY,0.014575191256343305,1.0,3.325578430818416,0.07818769143921682
NUT_JUICE_DAY_QTY,0.006450054032507647,1.0,1.471689818051986,0.234545185972074
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0008393899761094171,1.0,0.19152113687563352,0.6647882396834499
PM_BIOIMPED_FFM,0.00247023595065879,1.0,0.5636264562201091,0.45865134558773835
SALT_SEASONING,0.001119487496513132,1.0,0.2554301625616547,0.6169704394505758
NUTS_SEEDS_SERVINGS_PER_DAY,0.0005311575288166718,1.0,0.12119264784472537,0.7301756090761911
Residual,0.13148261175806691,30.0,,
