"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.198339242499883,0.198339242499883,0,0.023794402985941,1
"md$A_SMK_CIG_CUR_FREQ",1,0.157019473512073,0.157019473512073,0,0.0188373444523404,1
"md$F1_SDC_AGE_CALC",1,0.247248361304608,0.247248361304608,0,0.0296619421973383,1
"md$PM_BIOIMPED_WEIGHT",1,0.249744955563394,0.249744955563394,0,0.0299614541302125,1
"md$PM_WAIST_AVG",1,0.10917451436443,0.10917451436443,0,0.0130974705652775,1
"md$PM_WAIST_HIP_RATIO",1,0.212944150381988,0.212944150381988,0,0.0255465275747982,1
"md$PM_STANDING_HEIGHT_AVG",1,0.132443857649997,0.132443857649997,0,0.0158890519204161,1
"md$A_SLE_LIGHT_EXP",1,0.143842964248104,0.143842964248104,0,0.0172565822823171,1
"md$NUT_VEG_DAY_QTY",1,0.327172989963038,0.327172989963038,0,0.0392503564658938,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.117647964641929,0.117647964641929,0,0.0141140151887363,1
"md$PM_BIOIMPED_FFM",1,0.119363639975385,0.119363639975385,0,0.0143198416795645,1
"md$UC_case_control:md$A_SMK_CIG_CUR_FREQ",1,0.180593847406189,0.180593847406189,0,0.0216655197821829,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,0.139591054333986,0.139591054333986,0,0.0167464882803372,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,0.17428294783401,0.17428294783401,0,0.0209084124859588,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.121796702888402,0.121796702888402,0,0.0146117318708993,1
"md$UC_case_control:md$PM_WAIST_AVG",1,0.102038827092466,0.102038827092466,0,0.0122414149688624,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.160342387174293,0.160342387174293,0,0.0192359884411435,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.115274341525255,0.115274341525255,0,0.013829255883099,1
