"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.0354022713787595,0.0354022713787595,0.675782131822141,0.0144782176314387,0.59
"Residuals",46,2.40980695809747,0.0523871077847276,NA,0.985521782368561,NA
"Total",47,2.44520922947623,NA,NA,1,NA
