,sum_sq,df,F,PR(>F)
CASE_CONTROL,1.1640849090653487,1.0,3.5332983762539625,0.06575615689519086
A_SMK_CIG_CUR_FREQ,1.239021902495914,1.0,3.7607515071618787,0.05790349186298307
F1_SDC_AGE_CALC,0.0033433766002710875,1.0,0.01014801155907792,0.9201463799550141
SDC_GENDER,1.2407993182083046,1.0,3.7661464229464667,0.057730176283738284
A_HS_DENTAL_VISIT_LAST,0.0001291399706996594,1.0,0.0003919731672743263,0.9842800381320258
PM_BIOIMPED_BMI,0.6122429967676651,1.0,1.8583156344573941,0.17869296062423945
PM_BIOIMPED_WEIGHT,0.48988516157131545,1.0,1.486928000226889,0.22819604020488998
PM_WAIST_AVG,0.32550964333234417,1.0,0.9880058450071473,0.32483324245024725
PM_WAIST_HIP_RATIO,0.49188164339821433,1.0,1.492987838252679,0.22726370800081902
PM_STANDING_HEIGHT_AVG,0.7702207114337327,1.0,2.337818803313089,0.1323270972154223
A_SLE_LIGHT_EXP,0.8318704118297392,1.0,2.5249415678205747,0.1181212699227227
NUT_VEG_DAY_QTY,0.3678102016697409,1.0,1.1163989655812836,0.2955793460635543
NUT_JUICE_DAY_QTY,0.012145021480704305,1.0,0.03686327719152061,0.848491492773533
REFINED_GRAIN_SERVINGS_DAY_QTY,0.47907191452007025,1.0,1.4541070024193719,0.23332837008564775
PM_BIOIMPED_FFM,0.14958440920756363,1.0,0.4540273188408138,0.5034129132029446
SALT_SEASONING,0.4353334655413791,1.0,1.3213495123490313,0.2556096154315662
NUTS_SEEDS_SERVINGS_PER_DAY,0.2526899998806727,1.0,0.7669794181859578,0.38518073053013013
Residual,17.131985138366716,52.0,,
