"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,268.791472585462,268.791472585462,0.824923426385265,0.0176171868744676,0.772
"Residuals",46,14988.552080659,325.838088709979,NA,0.982382813125532,NA
"Total",47,15257.3435532445,NA,NA,1,NA
