"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,275.920652414986,275.920652414986,0.855365894682033,0.0127942743747675,0.7
"Residuals",66,21290.0270780128,322.576167848678,NA,0.987205725625233,NA
"Total",67,21565.9477304278,NA,NA,1,NA
