"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0911666036280615,0.0911666036280615,1.67708572585469,0.018293401372615,0.171
"Residuals",90,4.89241199780889,0.0543601333089877,NA,0.981706598627385,NA
"Total",91,4.98357860143695,NA,NA,1,NA
