"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0403360062950778,0.0403360062950778,0.326069394509765,0.0039607064555363,0.967
"Residuals",82,10.1437073576598,0.123703748264144,NA,0.996039293544464,NA
"Total",83,10.1840433639549,NA,NA,1,NA
