"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,701.355603927832,701.355603927832,1.00735769395273,0.0101745740661682,0.414
"Residuals",98,68230.827637033,696.232935071766,NA,0.989825425933832,NA
"Total",99,68932.1832409609,NA,NA,1,NA
