,sum_sq,df,F,PR(>F)
Both_case_control,54.5176039265274,1.0,0.2540311980019244,0.6190447790780638
A_SMK_CIG_CUR_FREQ,8.848116029648981,1.0,0.04122883900218637,0.8408824468325514
F1_SDC_AGE_CALC,47.013012160906094,1.0,0.21906266858332807,0.6441599756226585
SDC_GENDER,189.7426143426205,1.0,0.8841280643667356,0.356844774130302
A_HS_DENTAL_VISIT_LAST,1143.7030632567462,1.0,5.329219158441622,0.030304194400485974
PM_BIOIMPED_BMI,254.41464230674904,1.0,1.1854749974249505,0.28752171111896113
PM_BIOIMPED_WEIGHT,122.41083561492495,1.0,0.5703877092908172,0.45776974800071046
PM_WAIST_AVG,229.14718655398894,1.0,1.0677383106845597,0.31220040280344696
PM_WAIST_HIP_RATIO,164.48369742082036,1.0,0.7664311653151289,0.3903746546522351
PM_STANDING_HEIGHT_AVG,129.56049079863155,1.0,0.6037023698922876,0.4450871275055027
A_SLE_LIGHT_EXP,203.3943109569408,1.0,0.9477397529942901,0.34042348318259186
NUT_VEG_DAY_QTY,350.8310457527133,1.0,1.6347385877218341,0.21380053973214413
NUT_JUICE_DAY_QTY,1.341637753737457,1.0,0.006251519166650326,0.9376635872460733
REFINED_GRAIN_SERVINGS_DAY_QTY,76.1437920754543,1.0,0.3548009693787212,0.5572244631327459
PM_BIOIMPED_FFM,102.99825849612074,1.0,0.4799325192857583,0.4953890852864721
SALT_SEASONING,794.1094204023891,1.0,3.7002463952982874,0.06686820859710367
NUTS_SEEDS_SERVINGS_PER_DAY,0.0008309066760279107,1.0,3.87170754282656e-06,0.9984469982931559
Residual,4936.0271501007965,23.0,,
