"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,108.292743332838,108.292743332838,0,0.0196017327634742,1
"md$A_SMK_CIG_CUR_FREQ",1,175.338435095744,175.338435095744,0,0.0317374649689047,1
"md$F1_SDC_AGE_CALC",1,154.286585885305,154.286585885305,0,0.0279269351983947,1
"md$PM_BIOIMPED_WEIGHT",1,89.126138240093,89.126138240093,0,0.0161324451690476,1
"md$PM_WAIST_AVG",1,82.9054660827919,82.9054660827919,0,0.0150064606433641,1
"md$PM_WAIST_HIP_RATIO",1,158.025964134568,158.025964134568,0,0.0286037884287013,1
"md$PM_STANDING_HEIGHT_AVG",1,109.110975747676,109.110975747676,0,0.0197498384688101,1
"md$A_SLE_LIGHT_EXP",1,65.9840289990769,65.9840289990769,0,0.0119435639295051,1
"md$NUT_VEG_DAY_QTY",1,176.822541490441,176.822541490441,0,0.0320060984529785,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,69.7968543163825,69.7968543163825,0,0.0126337115852342,1
"md$PM_BIOIMPED_FFM",1,124.42017698096,124.42017698096,0,0.0225209093841968,1
"md$UC_case_control:md$A_SMK_CIG_CUR_FREQ",1,132.20106954495,132.20106954495,0,0.0239293045546089,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,92.0863153391717,92.0863153391717,0,0.0166682576218762,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,135.96278578916,135.96278578916,0,0.0246102011159269,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,65.2313770472913,65.2313770472913,0,0.0118073287398815,1
"md$UC_case_control:md$PM_WAIST_AVG",1,132.850268281065,132.850268281065,0,0.024046813999324,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,121.712415462676,121.712415462676,0,0.0220307858908295,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,109.644989051694,109.644989051694,0,0.0198464985565994,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,119.399443423187,119.399443423187,0,0.021612122013527,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,107.456439188751,107.456439188751,0,0.0194503559506161,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,76.0066887993767,76.0066887993767,0,0.0137577344171883,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,61.5585087674472,61.5585087674472,0,0.0111425142723444,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,81.0585519604301,81.0585519604301,0,0.0146721564605588,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,129.325671812118,129.325671812118,0,0.023408837751266,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,110.916456848547,110.916456848547,0,0.02007664298922,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,109.414047218637,109.414047218637,0,0.0198046964934493,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,73.516646212659,73.516646212659,0,0.0133070195506853,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,69.0375682324752,69.0375682324752,0,0.0124962755719823,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,185.958456537868,185.958456537868,0,0.0336597620300389,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,164.234703468032,164.234703468032,0,0.0297276130310442,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,96.8902237819761,96.8902237819761,0,0.017537798152645,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,105.696272859142,105.696272859142,0,0.0191317537160582,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,58.4608606589823,58.4608606589823,0,0.0105818186195361,1
"md$UC_case_control:md$NUT_VEG_DAY_QTY",1,76.361441754224,76.361441754224,0,0.0138219471465362,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,82.3759077845716,82.3759077845716,0,0.0149106069423225,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,90.5584237084195,90.5584237084195,0,0.0163916987083624,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,158.156386213611,158.156386213611,0,0.0286273957237165,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,126.129828974596,126.129828974596,0,0.0228303681758611,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,104.574317614717,104.574317614717,0,0.0189286720856833,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,111.112744149694,111.112744149694,0,0.020112172343298,1
"md$UC_case_control:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,91.0695287373246,91.0695287373246,0,0.0164842122405007,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,108.413078656424,108.413078656424,0,0.019623514286246,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,86.8328686331561,86.8328686331561,0,0.015717347567802,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,133.951145095432,133.951145095432,0,0.0242460802886118,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,95.8431670999771,95.8431670999771,0,0.0173482736781779,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,121.052882824813,121.052882824813,0,0.0219114059386897,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,99.113409653497,99.113409653497,0,0.0179402101148496,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,138.031446622243,138.031446622243,0,0.0249846429813779,1
"md$UC_case_control:md$PM_BIOIMPED_FFM",1,96.8200250174878,96.8200250174878,0,0.0175250916925492,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,85.7259963016231,85.7259963016231,0,0.0155169960485934,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,65.7992825269457,65.7992825269457,0,0.0119101235450041,1
"Residuals",0,-1.26773664148377e-13,-Inf,NA,-2.29469067788347e-17,NA
"Total",51,5524.65155196027,NA,NA,1,NA
