,sum_sq,df,F,PR(>F)
UC_case_control,0.009412070915886611,1.0,0.06069113457333072,0.8081944019795824
A_SMK_CIG_CUR_FREQ,0.5357461651971798,1.0,3.4546108821009676,0.07950605440396404
F1_SDC_AGE_CALC,0.07364529824524058,1.0,0.4748813248900109,0.49953749779495005
SDC_GENDER,0.5195226078544546,1.0,3.349997762337544,0.0838150532277651
A_HS_DENTAL_VISIT_LAST,0.00209441852339728,1.0,0.013505278231789335,0.9087711055165063
PM_BIOIMPED_BMI,0.2987922685567805,1.0,1.9266792550236669,0.18206455261411586
PM_BIOIMPED_WEIGHT,0.2804933870306118,1.0,1.8086839815954148,0.19536809598674804
PM_WAIST_AVG,0.0009390277133917948,1.0,0.006055060340158939,0.9388342736036795
PM_WAIST_HIP_RATIO,0.09683335264066965,1.0,0.624403076519751,0.439702644369556
PM_STANDING_HEIGHT_AVG,0.2380930632477611,1.0,1.5352772276881232,0.23123638488971096
A_SLE_LIGHT_EXP,0.026157202043921843,1.0,0.16866747854926456,0.6861464151053971
NUT_VEG_DAY_QTY,0.0003763005761902563,1.0,0.0024264701268916647,0.9612552014174343
NUT_JUICE_DAY_QTY,0.004894702614510931,1.0,0.03156213523341619,0.8609760510630224
REFINED_GRAIN_SERVINGS_DAY_QTY,0.15589861027739363,1.0,1.005269044474603,0.3293278445697425
PM_BIOIMPED_FFM,0.01330127733788767,1.0,0.0857696058737027,0.7729750936957503
SALT_SEASONING,0.02453996542687572,1.0,0.1582391757836751,0.6954610102330709
NUTS_SEEDS_SERVINGS_PER_DAY,0.00029660672404432725,1.0,0.0019125863760699588,0.9655986322579282
Residual,2.7914666232060426,18.0,,
