,sum_sq,df,F,PR(>F)
Crohn_case_control,1430.504121809649,1.0,2.326656349140704,0.13217961647373577
A_SMK_CIG_CUR_FREQ,168.15089573850307,1.0,0.2734905431022197,0.6028343258078341
F1_SDC_AGE_CALC,135.13999409966155,1.0,0.21979966397933523,0.640810909853238
SDC_GENDER,78.77484435422261,1.0,0.12812405708937297,0.721581582407967
A_HS_DENTAL_VISIT_LAST,71.39399912726772,1.0,0.11611941470666157,0.7344157890355882
PM_BIOIMPED_BMI,7.8049905050910935,1.0,0.012694497301189543,0.910650544160179
PM_BIOIMPED_WEIGHT,38.23400892650592,1.0,0.062186049145683306,0.8038848436099427
PM_WAIST_AVG,932.4141446235527,1.0,1.5165334070289813,0.2227220363119615
PM_WAIST_HIP_RATIO,870.9343394354904,1.0,1.4165390225991175,0.23843959685328453
PM_STANDING_HEIGHT_AVG,28.19203151052319,1.0,0.045853184278948744,0.8311344606497966
A_SLE_LIGHT_EXP,259.21489562845557,1.0,0.4216024082075616,0.5184988592952204
NUT_VEG_DAY_QTY,164.00991785858557,1.0,0.2667554122283757,0.6073249021195176
NUT_JUICE_DAY_QTY,678.0416661882076,1.0,1.1028069920015622,0.29766265870509195
REFINED_GRAIN_SERVINGS_DAY_QTY,1718.8835227183786,1.0,2.795693630373348,0.09947787705125631
PM_BIOIMPED_FFM,332.03874819896413,1.0,0.5400474209613289,0.4651398653170439
SALT_SEASONING,1059.8909154830528,1.0,1.7238691523556051,0.19395828681010877
NUTS_SEEDS_SERVINGS_PER_DAY,5.0794903059034455,1.0,0.008261582885674138,0.9278657943587423
Residual,38734.45242882226,63.0,,
