"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,1.40932693418032,1.40932693418032,0.803889472449603,0.0324098151357474,0.469
"Residuals",24,42.0752448931319,1.75313520388049,NA,0.967590184864253,NA
"Total",25,43.4845718273122,NA,NA,1,NA
