,sum_sq,df,F,PR(>F)
Both_case_control,372.60815496626526,1.0,1.3297709730949188,0.26068976523128556
A_SMK_CIG_CUR_FREQ,0.3900092304001777,1.0,0.0013918722575253328,0.9705615101732662
F1_SDC_AGE_CALC,20.002718592036523,1.0,0.07138607733661767,0.7917103868254571
SDC_GENDER,490.0663492120311,1.0,1.7489579800843533,0.199008398347125
A_HS_DENTAL_VISIT_LAST,1647.1655925278467,1.0,5.878435465328264,0.023591206266387832
PM_BIOIMPED_BMI,629.6304670563203,1.0,2.2470370218909848,0.1474719734481934
PM_BIOIMPED_WEIGHT,367.5840622100164,1.0,1.3118408966208785,0.2638401114605278
PM_WAIST_AVG,550.6331420847176,1.0,1.965109886643786,0.1743195977728963
PM_WAIST_HIP_RATIO,442.69674288372147,1.0,1.5799044404267937,0.22138979052051744
PM_STANDING_HEIGHT_AVG,340.7298983712857,1.0,1.2160032529635292,0.2815516426048839
A_SLE_LIGHT_EXP,209.4206539724898,1.0,0.7473843583600173,0.3962328188795756
NUT_VEG_DAY_QTY,398.4202765471576,1.0,1.4218897567951176,0.24525024306928173
NUT_JUICE_DAY_QTY,14.97025664290424,1.0,0.05342613273001971,0.8192491597664548
REFINED_GRAIN_SERVINGS_DAY_QTY,128.84189457122403,1.0,0.4598133702545539,0.5044767113395657
PM_BIOIMPED_FFM,100.67915323046282,1.0,0.35930565066072173,0.554751550934194
SALT_SEASONING,2154.0163236035633,1.0,7.687293862261224,0.010829808949746266
NUTS_SEEDS_SERVINGS_PER_DAY,132.52488094969226,1.0,0.47295728113013424,0.49850721241003604
Residual,6444.709455702923,23.0,,
