"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,117.426957637107,117.426957637107,0.950594227723715,0.0257260877014663,0.549
"Residuals",36,4447.08199528907,123.530055424696,NA,0.974273912298534,NA
"Total",37,4564.50895292618,NA,NA,1,NA
