,sum_sq,df,F,PR(>F)
UC_case_control,6.369782437397553e-05,1.0,0.0287508814076261,0.8672465916836456
A_SMK_CIG_CUR_FREQ,0.013476350726502252,1.0,6.0827346201096,0.023922312442604544
F1_SDC_AGE_CALC,7.739716130379074e-05,1.0,0.03493426389051587,0.8538240000482786
SDC_GENDER,0.012983795125542083,1.0,5.8604129347295,0.026277490473559942
A_HS_DENTAL_VISIT_LAST,0.000984167948305535,1.0,0.44421762038201823,0.513546675337242
PM_BIOIMPED_BMI,0.006216469238824628,1.0,2.805888138506412,0.11120377066507948
PM_BIOIMPED_WEIGHT,0.006580744036626009,1.0,2.97030853456084,0.10193946031272601
PM_WAIST_AVG,3.840136224971767e-07,1.0,0.00017332978367531248,0.9896405991106638
PM_WAIST_HIP_RATIO,0.003692577210190638,1.0,1.6666950637966957,0.21303696060226354
PM_STANDING_HEIGHT_AVG,0.004794086738443945,1.0,2.163876405976412,0.15855414082749053
A_SLE_LIGHT_EXP,0.001216402367532636,1.0,0.5490397914936463,0.46826743162134354
NUT_VEG_DAY_QTY,0.0020917007214018204,1.0,0.9441176362349961,0.3440981417131007
NUT_JUICE_DAY_QTY,0.002015073745942635,1.0,0.9095310062251928,0.35287173795076565
REFINED_GRAIN_SERVINGS_DAY_QTY,0.004451524711814211,1.0,2.0092563651950592,0.1734201769612369
PM_BIOIMPED_FFM,0.00034317078454120247,1.0,0.15489481196373758,0.6985238193557015
SALT_SEASONING,0.0013460950427204076,1.0,0.6075783485072958,0.44582937014462143
NUTS_SEEDS_SERVINGS_PER_DAY,0.00379029100139812,1.0,1.7107995155657523,0.20734021597510344
Residual,0.03987915439793916,18.0,,
