,sum_sq,df,F,PR(>F)
Both_case_control,0.004615163231412966,1.0,1.411330273056842,0.24695915666060067
A_SMK_CIG_CUR_FREQ,0.004920644516602821,1.0,1.5047473341710071,0.23235228679380615
F1_SDC_AGE_CALC,0.007954893469586326,1.0,2.4326294455098036,0.13248855860388162
SDC_GENDER,0.0015449391575037446,1.0,0.47244686562221894,0.4987367205435571
A_HS_DENTAL_VISIT_LAST,0.0016686014750993676,1.0,0.5102631602380086,0.48221238092739616
PM_BIOIMPED_BMI,0.0002099849155786606,1.0,0.06421399490798005,0.8022067925517498
PM_BIOIMPED_WEIGHT,0.000304065051998721,1.0,0.09298397290555084,0.7631596988128329
PM_WAIST_AVG,0.003202333581460181,1.0,0.9792828771860359,0.3326730740615724
PM_WAIST_HIP_RATIO,0.0049857761246939105,1.0,1.5246647684247217,0.22938143866922636
PM_STANDING_HEIGHT_AVG,0.0004612295982075312,1.0,0.14104534599111898,0.7106854420857448
A_SLE_LIGHT_EXP,2.6498480862441807e-06,1.0,0.0008103312137831318,0.9775357958373363
NUT_VEG_DAY_QTY,0.003185914052850983,1.0,0.9742617378170629,0.33389022008321645
NUT_JUICE_DAY_QTY,0.002738155128050278,1.0,0.8373357627396559,0.3696543408705085
REFINED_GRAIN_SERVINGS_DAY_QTY,2.8123356562773388e-05,1.0,0.008600203829597182,0.9269153422128324
PM_BIOIMPED_FFM,0.0024086232015068498,1.0,0.7365639458938416,0.3996195241194548
SALT_SEASONING,0.002450888515697333,1.0,0.749488801294682,0.39557913987826177
NUTS_SEEDS_SERVINGS_PER_DAY,0.0011393033702692098,1.0,0.3484022679224595,0.5607742078327868
Residual,0.0752118454120505,23.0,,
