"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,260.456353953932,260.456353953932,2.30322843545991,0.00966511637539017,0.004
"Residuals",236,26687.6261975526,113.083161854036,NA,0.99033488362461,NA
"Total",237,26948.0825515065,NA,NA,1,NA
