"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,106.89942473011,106.89942473011,0.938514571835719,0.00894347109509786,0.57
"Residuals",104,11845.8897768478,113.902786315844,NA,0.991056528904902,NA
"Total",105,11952.7892015779,NA,NA,1,NA
