,sum_sq,df,F,PR(>F)
UC_case_control,57.92702633504856,1.0,2.418593160969234,0.12944197469716553
A_SMK_CIG_CUR_FREQ,8.466548658061384,1.0,0.3534988411620033,0.5561940096428417
F1_SDC_AGE_CALC,14.25548072129174,1.0,0.5952007268493953,0.44590458400588684
SDC_GENDER,59.34722104733932,1.0,2.4778897179601604,0.12499683007121
A_HS_DENTAL_VISIT_LAST,81.10141773364212,1.0,3.3861799350955986,0.07475396560515028
PM_BIOIMPED_BMI,40.76442928709691,1.0,1.7020133109255327,0.20105029887860174
PM_BIOIMPED_WEIGHT,10.466726746321559,1.0,0.43701110393561626,0.513157793003939
PM_WAIST_AVG,77.6238376958757,1.0,3.2409825751031,0.0809649645126803
PM_WAIST_HIP_RATIO,90.74424588342326,1.0,3.788791284080923,0.06015183166316098
PM_STANDING_HEIGHT_AVG,34.77423128605864,1.0,1.4519080865633267,0.23679232667899539
A_SLE_LIGHT_EXP,1.5697162867770416,1.0,0.0655394436079297,0.7995347962860619
NUT_VEG_DAY_QTY,10.955790782158509,1.0,0.4574307078267205,0.503540297643491
NUT_JUICE_DAY_QTY,5.670672272103607,1.0,0.23676425397844744,0.6297690865776735
REFINED_GRAIN_SERVINGS_DAY_QTY,27.749959424339753,1.0,1.1586277826982745,0.28955690270792694
PM_BIOIMPED_FFM,50.31845772011539,1.0,2.100917057410843,0.15664840043896308
SALT_SEASONING,5.522458088098213,1.0,0.23057595406951198,0.634264889506279
NUTS_SEEDS_SERVINGS_PER_DAY,25.206872581548577,1.0,1.0524477690695735,0.3124055814830504
Residual,790.3734699599273,33.0,,
