"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0505952717220933,0.0505952717220933,1.44224458744285,0.0304000074192229,0.225
"Residuals",46,1.6137224708486,0.0350809232793173,NA,0.969599992580777,NA
"Total",47,1.66431774257069,NA,NA,1,NA
