"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0691246736929378,0.0691246736929378,1.01367608932654,0.027386528343745,0.34
"Residuals",36,2.45491462129589,0.0681920728137748,NA,0.972613471656255,NA
"Total",37,2.52403929498883,NA,NA,1,NA
