"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,1194.03612650308,1194.03612650308,1.72530520871157,0.00539621099926799,0.004
"Residuals",318,220079.025039017,692.072405783074,NA,0.994603789000732,NA
"Total",319,221273.06116552,NA,NA,1,NA
