"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.140287070522046,0.140287070522046,0,0.0202277255171309,1
"md$A_SMK_CIG_CUR_FREQ",1,0.100505538395576,0.100505538395576,0,0.0144917021650807,1
"md$F1_SDC_AGE_CALC",1,0.0372466177489855,0.0372466177489855,0,0.0053705188757903,1
"md$PM_BIOIMPED_WEIGHT",1,0.00788652082697794,0.00788652082697794,0,0.00113714241789785,1
"md$PM_WAIST_AVG",1,0.0544502738791633,0.0544502738791633,0,0.00785108128825905,1
"md$PM_WAIST_HIP_RATIO",1,0.0246379097237967,0.0246379097237967,0,0.00355249327934672,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0242177486340591,0.0242177486340591,0,0.00349191105202838,1
"md$A_SLE_LIGHT_EXP",1,0.0043151683955841,0.0043151683955841,0,0.000622195912575964,1
"md$NUT_VEG_DAY_QTY",1,0.046434549966954,0.046434549966954,0,0.00669530932357331,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0711209278186465,0.0711209278186465,0,0.0102547911299722,1
"md$PM_BIOIMPED_FFM",1,0.0600119793788654,0.0600119793788654,0,0.00865301301180596,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.0793552631895945,0.0793552631895945,0,0.0114420842645406,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.0231285445065792,0.0231285445065792,0,0.00333486078331294,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0248163663070646,0.0248163663070646,0,0.00357822459421156,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.0626075930007106,0.0626075930007106,0,0.0090272695965064,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0414636695918381,0.0414636695918381,0,0.00597856754949418,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0696048027077634,0.0696048027077634,0,0.0100361839377452,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0288359222103728,0.0288359222103728,0,0.00415779670453019,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.0175142960161325,0.0175142960161325,0,0.00252535298600047,1
